Machine_ID,Temperature,Vibration,RPM,Humidity,Power,Running_Hours,Status
LOOM4163,49.01,6.29,1128,50.33,6.05,1879,Critical
LOOM4164,47.1,5.72,1137,53.78,6.37,1288,Critical
LOOM4165,45.41,5.96,1136,52.07,6.93,2056,Critical
LOOM4166,48.32,5.21,1087,50.7,6.22,1241,Critical
LOOM4167,47.56,5.58,1131,53.08,6.16,2455,Critical
LOOM4168,49.24,5.89,1118,52.3,6.84,1569,Critical
LOOM4169,46.62,7.63,1081,52.66,6.68,1692,Critical
LOOM4170,48.72,7.7,1102,51.06,6.51,1265,Critical
LOOM4171,46.37,6.36,1096,51.54,6.72,1900,Critical
LOOM4172,46.23,7.62,1093,51.64,6.34,2139,Critical
LOOM4173,46.41,7.87,1083,51.92,6.83,2353,Critical
LOOM4174,49.04,5.04,1115,50.82,6.45,1689,Critical
LOOM4175,49.98,5.64,1098,53.1,6.34,2428,Critical
LOOM4176,46.46,5.54,1108,54.24,6.32,2301,Critical
LOOM4177,49.61,5.42,1129,51.13,6.28,1486,Critical
LOOM4178,48.03,6.18,1091,52.21,6.1,1805,Critical
LOOM4179,49.76,6.8,1096,50.13,6.09,2150,Critical
LOOM4180,47.71,7.31,1095,51.8,6.24,1560,Critical
LOOM4181,49.5,6.15,1106,52.37,6.99,1210,Critical
LOOM4182,46.98,7.96,1125,53.76,6.97,1448,Critical
LOOM4183,49.2,6.76,1144,50.23,6.53,1933,Critical
LOOM4184,45.04,5.45,1133,50.48,6.59,1417,Critical
LOOM4185,47.88,6.93,1107,51.87,6.23,2437,Critical
LOOM4186,47.44,6.81,1080,50.29,6.02,2391,Critical
LOOM4187,48.24,6.29,1128,50.73,6.84,1971,Critical
LOOM4188,48.58,7.03,1143,50.32,6.74,1924,Critical
LOOM4189,49.85,5.93,1137,52.9,6.62,1492,Critical
LOOM4190,46.13,5.86,1124,53.63,6.98,1479,Critical
LOOM4191,48.71,5.25,1129,53.25,6.47,2294,Critical
LOOM4192,48.84,5.85,1128,51.45,6.73,1701,Critical
LOOM4193,47.22,7.35,1095,53.07,6.94,1922,Critical
LOOM4194,45.98,6.84,1093,54.6,6.67,2221,Critical
LOOM4195,47.14,6.26,1134,51.7,6.34,2164,Critical
LOOM4196,48.24,7.28,1088,50.63,6.78,1527,Critical
LOOM4197,47.77,7.46,1121,52.38,6.05,1351,Critical
LOOM4198,48.99,6.87,1099,50.66,6.07,1433,Critical
LOOM4199,46.95,6.88,1136,50.12,6.63,2178,Critical
LOOM4200,48.16,5.61,1111,50.68,6.2,2195,Critical
LOOM4201,45.62,6.07,1099,50.36,6.14,2258,Critical
LOOM4202,48.6,6.94,1127,52.07,6.91,1371,Critical
LOOM4203,45.42,7.54,1119,50.96,6.04,1701,Critical
LOOM4204,47.27,6.01,1111,52.85,6.54,1504,Critical
LOOM4205,49.37,7.11,1089,51.04,6.26,1905,Critical
LOOM4206,48.0,6.88,1128,51.9,6.21,2180,Critical
LOOM4207,48.77,6.61,1113,50.52,6.66,1613,Critical
LOOM4208,49.01,6.49,1123,52.85,6.88,1898,Critical
LOOM4209,49.48,7.76,1097,50.21,6.1,1762,Critical
LOOM4210,48.34,5.09,1129,54.02,6.16,2076,Critical
LOOM4211,46.96,5.55,1136,54.33,6.88,1955,Critical
LOOM4212,45.32,5.43,1103,54.97,6.32,1907,Critical
LOOM4213,46.1,7.42,1111,52.45,6.83,2003,Critical
LOOM4214,46.57,7.25,1140,54.89,6.26,2103,Critical
LOOM4215,47.56,6.77,1100,50.82,6.81,2383,Critical
LOOM4216,46.44,6.1,1095,50.11,6.41,1482,Critical
LOOM4217,46.57,7.88,1096,54.85,6.42,1984,Critical
LOOM4218,47.67,6.0,1094,50.71,6.67,2063,Critical
LOOM4219,48.83,7.25,1133,53.55,6.18,1673,Critical
LOOM4220,48.7,7.11,1136,52.92,6.22,1751,Critical
LOOM4221,49.33,5.22,1094,51.51,6.87,1960,Critical
LOOM4222,49.51,5.56,1105,51.46,6.49,2326,Critical
LOOM4223,49.92,7.07,1080,51.43,6.34,2209,Critical
LOOM4224,48.62,6.39,1097,51.87,6.86,1796,Critical
LOOM4225,48.49,5.16,1083,51.02,6.65,2284,Critical
LOOM4226,45.67,5.88,1098,53.87,6.19,1519,Critical
LOOM4227,48.47,7.78,1114,51.58,6.72,2008,Critical
LOOM4228,47.44,7.3,1136,50.06,6.2,2490,Critical
LOOM4229,46.1,5.42,1134,51.0,6.11,1483,Critical
LOOM4230,49.42,7.48,1083,54.11,6.84,2260,Critical
LOOM4231,46.46,7.75,1096,51.94,6.25,2312,Critical
LOOM4232,46.02,7.98,1107,52.11,6.45,2380,Critical
LOOM4233,46.91,7.84,1145,50.83,6.98,2306,Critical
LOOM4234,48.03,6.5,1090,53.49,6.38,1887,Critical
LOOM4235,48.2,5.76,1116,54.45,6.88,2427,Critical
LOOM4236,45.67,6.69,1127,54.59,6.28,1306,Critical
LOOM4237,45.57,5.56,1113,53.11,6.76,1391,Critical
LOOM4238,49.54,7.79,1127,50.25,6.65,1201,Critical
LOOM4239,45.39,7.7,1117,51.96,6.48,2286,Critical
LOOM4240,48.58,7.68,1087,52.7,6.05,2272,Critical
LOOM4241,48.67,6.73,1084,51.43,6.64,1325,Critical
LOOM4242,46.41,5.82,1088,51.74,6.38,2242,Critical
LOOM4243,46.7,7.06,1122,50.95,6.63,1411,Critical
LOOM4244,46.37,6.94,1141,51.55,6.32,2235,Critical
LOOM4245,45.25,5.13,1081,50.52,6.4,1850,Critical
LOOM4246,46.91,6.34,1142,54.2,6.45,1737,Critical
LOOM4247,45.18,7.89,1084,50.77,6.46,1410,Critical
LOOM4248,47.02,6.82,1106,52.42,6.1,1391,Critical
LOOM4249,45.53,6.55,1129,52.12,6.8,2065,Critical
LOOM4250,45.56,6.71,1140,54.13,6.39,1929,Critical
LOOM4251,47.9,7.14,1105,53.32,6.16,1334,Critical
LOOM4252,47.38,5.13,1121,54.32,6.33,2298,Critical
LOOM4253,46.04,5.57,1125,53.22,6.07,1912,Critical
LOOM4254,47.11,6.32,1099,52.73,6.25,1690,Critical
LOOM4255,49.94,6.74,1145,50.82,6.16,2019,Critical
LOOM4256,48.3,5.28,1141,51.68,6.04,1876,Critical
LOOM4257,47.7,5.8,1134,52.14,6.48,1626,Critical
LOOM4258,45.02,7.62,1105,50.03,6.79,1898,Critical
LOOM4259,46.02,7.7,1139,50.89,6.75,2080,Critical
LOOM4260,47.96,7.43,1108,51.28,6.07,1959,Critical
LOOM4261,49.06,7.13,1101,51.6,6.87,1959,Critical
LOOM4262,49.72,6.28,1110,50.02,6.54,1590,Critical
LOOM4263,49.71,5.02,1140,50.63,6.72,1216,Critical
LOOM4264,48.19,7.3,1108,52.78,6.72,1541,Critical
LOOM4265,49.75,7.38,1140,52.28,6.75,1437,Critical
LOOM4266,45.6,7.28,1117,50.7,6.13,2184,Critical
LOOM4267,48.26,7.76,1105,50.01,6.6,1217,Critical
LOOM4268,47.21,5.25,1089,50.24,6.14,1770,Critical
LOOM4269,45.7,5.89,1117,52.44,6.89,1306,Critical
LOOM4270,46.74,6.98,1137,54.93,6.09,2467,Critical
LOOM4271,49.17,7.35,1134,54.67,6.68,2393,Critical
LOOM4272,48.15,5.33,1126,53.55,6.43,2016,Critical
LOOM4273,47.01,6.37,1117,50.2,6.61,1973,Critical
LOOM4274,47.62,5.7,1116,53.89,6.02,2459,Critical
LOOM4275,48.57,5.46,1116,54.72,6.99,1977,Critical
LOOM4276,48.41,6.09,1138,53.12,6.96,1573,Critical
LOOM4277,45.64,5.26,1089,53.8,6.24,2477,Critical
LOOM4278,48.52,6.38,1126,53.47,6.48,1698,Critical
LOOM4279,47.11,7.29,1122,52.46,6.64,1434,Critical
LOOM4280,45.41,7.83,1084,53.73,6.1,1341,Critical
LOOM4281,46.98,7.49,1099,52.1,6.03,1266,Critical
LOOM4282,45.67,6.05,1106,53.35,6.84,1888,Critical
LOOM4283,47.99,7.59,1106,51.1,6.29,2224,Critical
LOOM4284,48.57,6.07,1091,53.0,6.11,2368,Critical
LOOM4285,47.01,6.71,1112,51.92,6.97,2234,Critical
LOOM4286,49.62,7.95,1129,54.27,6.68,1691,Critical
LOOM4287,49.06,5.07,1106,50.46,6.99,2213,Critical
LOOM4288,48.46,7.45,1132,52.12,6.15,2261,Critical
LOOM4289,45.71,6.18,1122,51.32,6.89,1540,Critical
LOOM4290,49.94,6.49,1096,51.45,6.04,1270,Critical
LOOM4291,48.45,7.2,1098,50.1,6.39,1301,Critical
LOOM4292,45.43,7.0,1128,53.95,6.32,2406,Critical
LOOM4293,45.12,7.3,1115,51.04,6.14,1434,Critical
LOOM4294,47.0,6.96,1087,54.4,6.7,1605,Critical
LOOM4295,49.94,5.96,1133,54.23,6.91,1981,Critical
LOOM4296,47.99,7.29,1105,54.06,6.09,1319,Critical
LOOM4297,45.28,5.11,1086,52.63,6.6,1680,Critical
LOOM4298,45.33,6.33,1094,53.64,6.81,1834,Critical
LOOM4299,49.27,6.6,1085,50.87,6.64,1672,Critical
LOOM4300,46.68,7.86,1088,51.68,6.88,2429,Critical
LOOM4301,48.78,6.87,1086,53.11,6.23,1737,Critical
LOOM4302,48.53,6.9,1133,52.12,6.24,2055,Critical
LOOM4303,46.97,6.6,1083,52.56,6.81,1487,Critical
LOOM4304,49.93,7.02,1134,52.6,6.35,2371,Critical
LOOM4305,46.52,6.38,1112,53.85,6.85,1911,Critical
LOOM4306,49.56,5.66,1091,50.18,6.35,2323,Critical
LOOM4307,49.73,7.02,1111,50.04,6.61,2218,Critical
LOOM4308,49.65,6.81,1144,51.45,6.14,2342,Critical
LOOM4309,47.92,5.37,1119,50.7,6.42,1676,Critical
LOOM4310,47.37,6.22,1125,53.24,6.76,1412,Critical
LOOM4311,47.03,6.46,1141,53.45,6.1,2214,Critical
LOOM4312,47.39,7.61,1096,53.29,6.54,1643,Critical
LOOM4313,47.05,5.71,1125,50.12,6.73,2012,Critical
LOOM4314,49.4,7.35,1100,52.3,6.4,2412,Critical
LOOM4315,45.79,6.28,1135,52.22,6.83,2254,Critical
LOOM4316,45.06,7.1,1104,52.24,6.4,2009,Critical
LOOM4317,49.95,5.97,1103,52.75,6.64,2301,Critical
LOOM4318,49.84,5.0,1117,52.9,6.24,1851,Critical
LOOM4319,47.83,5.32,1121,51.71,6.48,2152,Critical
LOOM4320,45.76,5.97,1143,51.9,6.02,1584,Critical
LOOM4321,49.56,6.11,1083,51.59,6.92,1795,Critical
LOOM4322,45.62,6.32,1129,51.65,6.55,1585,Critical
LOOM4323,47.86,7.86,1097,52.95,6.95,1921,Critical
LOOM4324,49.34,6.05,1091,52.67,6.44,1433,Critical
LOOM4325,49.21,5.93,1134,50.2,6.87,1939,Critical
LOOM4326,48.87,5.01,1103,51.31,6.59,1570,Critical
LOOM4327,47.61,6.34,1142,51.75,6.46,1301,Critical
LOOM4328,48.13,6.93,1098,52.95,6.02,1408,Critical
LOOM4329,48.66,5.45,1081,50.32,6.51,2481,Critical
LOOM4330,45.18,5.83,1082,52.01,6.64,1905,Critical
LOOM4331,45.75,5.54,1109,54.25,6.41,1631,Critical
LOOM4332,49.1,6.9,1082,51.92,6.89,1227,Critical
LOOM4333,48.91,6.5,1105,50.1,6.14,1735,Critical
LOOM4334,48.93,7.71,1134,50.69,6.7,2375,Critical
LOOM4335,47.26,5.72,1116,54.97,6.7,1868,Critical
LOOM4336,47.47,7.35,1091,54.03,6.76,1824,Critical
LOOM4337,46.96,6.99,1127,54.51,6.68,2215,Critical
LOOM4338,46.28,7.16,1143,53.94,6.36,1822,Critical
LOOM4339,46.27,6.12,1112,51.65,6.07,1979,Critical
LOOM4340,48.28,7.69,1133,51.77,6.87,1606,Critical
LOOM4341,48.33,7.62,1144,50.99,6.3,1668,Critical
LOOM4342,48.31,7.78,1134,53.15,6.85,2212,Critical
LOOM4343,46.08,7.94,1118,52.59,6.24,1260,Critical
LOOM4344,49.3,7.43,1140,51.82,6.47,2240,Critical
LOOM4345,49.51,5.87,1100,53.87,6.65,2449,Critical
LOOM4346,47.8,6.97,1112,51.5,6.87,2081,Critical
LOOM4347,49.98,7.07,1084,51.78,6.76,1825,Critical
LOOM4348,46.6,5.18,1084,52.98,6.53,2021,Critical
LOOM4349,47.32,7.2,1081,50.26,6.2,1552,Critical
LOOM4350,49.59,7.27,1105,52.84,6.7,2115,Critical
LOOM4351,46.14,7.21,1098,54.22,6.59,1752,Critical
LOOM4352,48.17,7.77,1080,51.21,6.93,1329,Critical
LOOM4353,47.11,6.01,1124,50.55,6.04,1471,Critical
LOOM4354,48.45,6.91,1118,54.96,6.02,1578,Critical
LOOM4355,49.8,5.28,1106,51.72,6.88,1485,Critical
LOOM4356,49.54,6.79,1109,54.12,6.75,2470,Critical
LOOM4357,49.29,7.28,1104,50.39,6.72,1405,Critical
LOOM4358,45.56,5.72,1125,52.88,6.27,1541,Critical
LOOM4359,47.01,5.55,1138,54.09,6.15,2089,Critical
LOOM4360,49.2,6.14,1103,54.03,6.34,1304,Critical
LOOM4361,47.62,6.49,1104,52.77,6.68,1913,Critical
LOOM4362,46.46,7.86,1113,53.16,6.43,1283,Critical
LOOM4363,48.99,7.47,1090,52.92,6.32,1360,Critical
LOOM4364,47.38,7.71,1118,51.72,6.36,1650,Critical
LOOM4365,48.44,7.1,1133,50.68,6.19,1420,Critical
LOOM4366,47.08,5.6,1136,51.25,6.1,1487,Critical
LOOM4367,49.23,7.0,1140,51.87,6.42,1541,Critical
LOOM4368,48.81,5.77,1092,50.87,6.42,2252,Critical
LOOM4369,46.29,5.36,1136,51.96,6.01,2472,Critical
LOOM4370,49.66,6.27,1109,50.42,6.83,1692,Critical
LOOM4371,45.1,7.53,1123,54.75,6.44,2211,Critical
LOOM4372,49.71,5.93,1084,53.56,6.72,2408,Critical
LOOM4373,47.7,7.75,1096,54.57,6.7,2057,Critical
LOOM4374,47.2,7.03,1092,54.74,6.95,1640,Critical
LOOM4375,46.4,5.69,1084,51.54,6.34,1385,Critical
LOOM4376,48.29,6.95,1087,50.73,6.61,1696,Critical
LOOM4377,47.0,6.1,1098,52.76,6.79,1686,Critical
LOOM4378,45.54,5.77,1140,51.81,6.37,1975,Critical
LOOM4379,47.33,6.82,1088,50.55,6.33,2409,Critical
LOOM4380,45.12,5.86,1113,50.97,6.09,1615,Critical
LOOM4381,48.23,5.75,1127,51.13,6.8,1278,Critical
LOOM4382,48.43,7.57,1141,52.42,6.68,1419,Critical
LOOM4383,46.6,6.22,1094,54.74,6.94,2438,Critical
LOOM4384,45.63,7.71,1123,54.04,6.91,1637,Critical
LOOM4385,49.29,6.53,1134,50.71,6.61,1309,Critical
LOOM4386,48.66,6.47,1099,50.78,6.59,1704,Critical
LOOM4387,46.99,7.7,1121,52.21,6.68,2091,Critical
LOOM4388,48.89,5.34,1083,51.79,6.56,2124,Critical
LOOM4389,47.44,6.33,1117,51.73,6.59,2467,Critical
LOOM4390,49.2,5.24,1105,50.28,6.27,1304,Critical
LOOM4391,45.05,7.96,1080,50.65,6.65,2266,Critical
LOOM4392,46.22,6.48,1084,54.44,6.74,1834,Critical
LOOM4393,48.19,7.64,1101,52.97,6.5,2126,Critical
LOOM4394,48.81,5.14,1086,51.36,6.6,1621,Critical
LOOM4395,46.37,7.05,1138,53.4,6.3,1340,Critical
LOOM4396,47.68,7.17,1110,53.94,6.54,1397,Critical
LOOM4397,45.22,7.67,1096,52.23,6.07,1842,Critical
LOOM4398,45.5,5.73,1128,50.3,6.55,1527,Critical
LOOM4399,45.74,5.3,1101,51.81,6.24,1264,Critical
LOOM4400,48.85,7.22,1089,54.41,6.67,2271,Critical
LOOM4401,45.61,7.34,1132,51.11,6.84,1686,Critical
LOOM4402,47.69,7.03,1091,53.24,6.7,1702,Critical
LOOM4403,48.69,6.8,1139,53.75,6.59,1827,Critical
LOOM4404,48.24,6.29,1103,50.23,6.02,1465,Critical
LOOM4405,45.4,7.1,1092,53.9,6.97,1218,Critical
LOOM4406,47.28,6.3,1114,52.8,6.87,1256,Critical
LOOM4407,48.97,7.01,1121,50.52,6.22,1213,Critical
LOOM4408,47.65,5.24,1094,54.41,6.58,1364,Critical
LOOM4409,48.11,7.4,1118,51.81,6.93,2060,Critical
LOOM4410,48.03,5.43,1130,51.72,6.39,1435,Critical
LOOM4411,48.0,6.36,1143,50.39,6.44,1438,Critical
LOOM4412,48.44,7.03,1144,52.08,6.14,2071,Critical
LOOM4413,46.2,6.06,1093,50.67,6.4,1981,Critical
LOOM4414,49.62,6.32,1108,54.7,6.37,2212,Critical
LOOM4415,46.04,5.3,1141,53.74,6.82,1295,Critical
LOOM4416,45.83,5.42,1116,53.34,6.96,1818,Critical
LOOM4417,46.49,6.17,1128,50.88,6.42,1647,Critical
LOOM4418,45.0,7.85,1094,50.36,6.46,1398,Critical
LOOM4419,48.42,5.52,1093,51.87,6.3,1664,Critical
LOOM4420,45.56,6.19,1133,51.04,6.92,1736,Critical
LOOM4421,47.4,7.53,1129,51.57,6.54,2357,Critical
LOOM4422,46.94,6.53,1141,54.63,6.22,2328,Critical
LOOM4423,47.79,7.88,1080,50.14,6.54,2196,Critical
LOOM4424,48.41,7.76,1109,52.01,6.23,1361,Critical
LOOM4425,48.83,6.73,1103,53.73,6.14,2416,Critical
LOOM4426,45.57,6.93,1141,54.68,6.38,2425,Critical
LOOM4427,46.12,5.19,1113,50.25,6.74,1497,Critical
LOOM4428,47.9,5.25,1137,50.85,6.51,1775,Critical
LOOM4429,47.4,6.56,1082,50.44,6.11,2394,Critical
LOOM4430,48.86,7.84,1086,54.24,6.48,2117,Critical
LOOM4431,47.63,7.19,1112,54.16,6.48,1783,Critical
LOOM4432,47.91,6.35,1087,51.58,6.93,1476,Critical
LOOM4433,45.53,5.37,1115,52.73,6.41,1887,Critical
LOOM4434,49.94,6.07,1092,52.76,6.53,1408,Critical
LOOM4435,49.97,7.67,1081,52.16,6.49,2494,Critical
LOOM4436,49.0,7.56,1120,52.03,6.24,2035,Critical
LOOM4437,46.0,5.28,1139,54.91,6.37,1921,Critical
LOOM4438,47.24,5.53,1133,50.52,6.6,2446,Critical
LOOM4439,47.05,6.46,1144,50.36,6.57,1632,Critical
LOOM4440,47.63,7.07,1086,51.96,6.98,1541,Critical
LOOM4441,48.49,5.34,1106,53.22,6.01,1357,Critical
LOOM4442,47.13,6.48,1104,53.98,6.7,1435,Critical
LOOM4443,46.95,7.41,1104,52.11,6.12,1695,Critical
LOOM4444,45.38,6.84,1122,51.34,6.04,1292,Critical
LOOM4445,46.55,6.81,1087,51.21,6.67,2431,Critical
LOOM4446,46.79,5.89,1122,52.52,6.34,2062,Critical
LOOM4447,49.52,7.46,1110,53.4,6.92,2322,Critical
LOOM4448,48.79,5.37,1141,54.25,7.0,1646,Critical
LOOM4449,48.02,5.46,1121,53.89,6.89,1416,Critical
LOOM4450,47.19,5.82,1103,51.61,6.88,1336,Critical
LOOM4451,48.15,7.53,1112,54.16,6.87,1567,Critical
LOOM4452,49.52,5.32,1103,53.53,6.41,1276,Critical
LOOM4453,45.61,6.63,1109,52.86,6.26,1728,Critical
LOOM4454,45.49,5.62,1112,51.59,6.09,1997,Critical
LOOM4455,46.09,5.16,1111,50.04,6.77,2163,Critical
LOOM4456,47.99,6.56,1123,53.88,6.62,2402,Critical
LOOM4457,47.14,6.98,1126,54.41,6.58,2151,Critical
LOOM4458,45.68,5.83,1084,52.81,6.75,2439,Critical
LOOM4459,49.33,7.11,1138,52.42,6.78,1585,Critical
LOOM4460,46.64,7.84,1091,52.09,6.51,1336,Critical
LOOM4461,49.39,5.65,1140,50.96,6.43,1258,Critical
LOOM4462,47.39,5.41,1141,53.28,6.71,1222,Critical
LOOM4463,48.53,5.54,1096,53.25,6.65,1753,Critical
LOOM4464,45.47,6.85,1109,54.05,6.06,1703,Critical
LOOM4465,45.92,5.7,1120,51.54,6.01,2314,Critical
LOOM4466,45.5,7.37,1117,51.34,6.3,2332,Critical
LOOM4467,49.36,5.81,1083,50.79,6.28,1953,Critical
LOOM4468,45.04,6.8,1136,52.06,6.7,1386,Critical
LOOM4469,45.59,7.21,1134,53.29,6.98,2053,Critical
LOOM4470,49.95,5.02,1116,50.52,6.49,1594,Critical
LOOM4471,48.1,6.86,1088,54.49,6.47,1855,Critical
LOOM4472,46.56,6.91,1118,54.19,6.99,2497,Critical
LOOM4473,48.12,6.53,1102,51.93,6.08,1344,Critical
LOOM4474,45.14,5.6,1129,51.6,6.27,2383,Critical
LOOM4475,47.97,5.53,1102,51.21,6.38,1981,Critical
LOOM4476,47.16,6.99,1134,53.0,6.78,2367,Critical
LOOM4477,46.73,5.7,1129,50.47,6.25,1333,Critical
LOOM4478,48.13,6.63,1104,53.04,6.02,2472,Critical
LOOM4479,48.97,7.35,1119,50.63,6.65,1504,Critical
LOOM4480,46.47,6.14,1102,52.56,6.19,2039,Critical
LOOM4481,45.96,7.42,1109,54.76,6.26,2167,Critical
LOOM4482,46.85,7.82,1128,52.18,6.61,1276,Critical
LOOM4483,47.54,7.33,1126,54.06,6.18,1710,Critical
LOOM4484,48.64,5.53,1097,52.77,6.34,2121,Critical
LOOM4485,46.34,6.02,1082,52.89,6.35,2345,Critical
LOOM4486,48.17,7.81,1127,53.04,6.88,2182,Critical
LOOM4487,49.22,7.6,1111,52.85,6.81,2439,Critical
LOOM4488,49.37,6.27,1121,51.05,6.6,2163,Critical
LOOM4489,47.02,5.13,1138,50.62,6.55,1612,Critical
LOOM4490,45.02,7.29,1123,51.37,6.55,2132,Critical
LOOM4491,46.06,5.82,1116,53.7,6.61,2023,Critical
LOOM4492,48.33,6.55,1135,52.15,6.59,2451,Critical
LOOM4493,47.9,6.37,1132,53.5,6.46,1245,Critical
LOOM4494,49.36,7.6,1135,52.92,6.09,1734,Critical
LOOM4495,48.11,7.72,1090,50.13,6.76,2272,Critical
LOOM4496,46.3,7.85,1137,50.51,6.39,1934,Critical
LOOM4497,47.09,7.18,1080,53.26,6.08,2234,Critical
LOOM4498,47.11,5.06,1092,51.92,6.66,1734,Critical
LOOM4499,47.81,7.17,1103,51.02,6.69,1953,Critical
LOOM4500,48.05,6.92,1135,52.88,6.33,1769,Critical
LOOM4501,30.27,0.0,0,59.09,0.0,1372,Stopped
LOOM4502,33.47,0.0,0,54.09,0.0,2361,Stopped
LOOM4503,33.54,0.0,0,52.29,0.0,1405,Stopped
LOOM4504,30.18,0.0,0,51.36,0.0,1082,Stopped
LOOM4505,34.31,0.0,0,57.95,0.0,1780,Stopped
LOOM4506,28.5,0.0,0,58.31,0.0,2199,Stopped
LOOM4507,32.11,0.0,0,59.0,0.0,1825,Stopped
LOOM4508,28.87,0.0,0,59.59,0.0,532,Stopped
LOOM4509,30.31,0.0,0,59.8,0.0,985,Stopped
LOOM4510,31.77,0.0,0,58.71,0.0,2009,Stopped
LOOM4511,30.99,0.0,0,51.72,0.0,1541,Stopped
LOOM4512,34.12,0.0,0,53.01,0.0,292,Stopped
LOOM4513,32.4,0.0,0,57.61,0.0,1021,Stopped
LOOM4514,31.62,0.0,0,52.88,0.0,1001,Stopped
LOOM4515,33.31,0.0,0,54.07,0.0,2290,Stopped
LOOM4516,34.08,0.0,0,56.71,0.0,802,Stopped
LOOM4517,30.26,0.0,0,53.51,0.0,77,Stopped
LOOM4518,33.04,0.0,0,50.85,0.0,325,Stopped
LOOM4519,33.95,0.0,0,51.41,0.0,2249,Stopped
LOOM4520,32.05,0.0,0,56.01,0.0,344,Stopped
LOOM4521,34.77,0.0,0,56.1,0.0,853,Stopped
LOOM4522,28.01,0.0,0,52.94,0.0,2063,Stopped
LOOM4523,34.02,0.0,0,51.47,0.0,2005,Stopped
LOOM4524,31.22,0.0,0,55.24,0.0,1944,Stopped
LOOM4525,28.34,0.0,0,52.16,0.0,1341,Stopped
LOOM4526,30.9,0.0,0,50.52,0.0,795,Stopped
LOOM4527,33.23,0.0,0,52.16,0.0,1245,Stopped
LOOM4528,32.76,0.0,0,52.11,0.0,2437,Stopped
LOOM4529,29.81,0.0,0,55.09,0.0,2448,Stopped
LOOM4530,30.64,0.0,0,57.39,0.0,1001,Stopped
LOOM4531,29.63,0.0,0,55.37,0.0,616,Stopped
LOOM4532,29.37,0.0,0,53.71,0.0,1727,Stopped
LOOM4533,28.62,0.0,0,57.14,0.0,195,Stopped
LOOM4534,31.14,0.0,0,52.2,0.0,508,Stopped
LOOM4535,34.2,0.0,0,53.01,0.0,1463,Stopped
LOOM4536,31.23,0.0,0,58.86,0.0,708,Stopped
LOOM4537,32.73,0.0,0,58.9,0.0,1589,Stopped
LOOM4538,29.72,0.0,0,53.92,0.0,2204,Stopped
LOOM4539,30.19,0.0,0,50.41,0.0,2270,Stopped
LOOM4540,34.4,0.0,0,56.05,0.0,2031,Stopped
LOOM4541,29.85,0.0,0,54.96,0.0,1533,Stopped
LOOM4542,32.29,0.0,0,56.84,0.0,980,Stopped
LOOM4543,34.59,0.0,0,58.39,0.0,1369,Stopped
LOOM4544,28.97,0.0,0,53.54,0.0,779,Stopped
LOOM4545,31.12,0.0,0,54.6,0.0,1039,Stopped
LOOM4546,34.15,0.0,0,58.69,0.0,983,Stopped
LOOM4547,31.33,0.0,0,54.66,0.0,2283,Stopped
LOOM4548,31.33,0.0,0,50.25,0.0,615,Stopped
LOOM4549,28.16,0.0,0,58.67,0.0,1725,Stopped
LOOM4550,31.27,0.0,0,50.81,0.0,2444,Stopped
LOOM4551,31.12,0.0,0,52.0,0.0,361,Stopped
LOOM4552,28.53,0.0,0,57.54,0.0,850,Stopped
LOOM4553,32.56,0.0,0,52.08,0.0,2409,Stopped
LOOM4554,28.41,0.0,0,50.32,0.0,190,Stopped
LOOM4555,32.0,0.0,0,52.78,0.0,137,Stopped
LOOM4556,33.57,0.0,0,53.73,0.0,1462,Stopped
LOOM4557,33.08,0.0,0,51.5,0.0,1189,Stopped
LOOM4558,33.06,0.0,0,53.43,0.0,2151,Stopped
LOOM4559,34.88,0.0,0,58.0,0.0,1731,Stopped
LOOM4560,30.56,0.0,0,53.42,0.0,738,Stopped
LOOM4561,34.4,0.0,0,58.65,0.0,533,Stopped
LOOM4562,34.59,0.0,0,54.3,0.0,130,Stopped
LOOM4563,32.42,0.0,0,59.15,0.0,55,Stopped
LOOM4564,34.03,0.0,0,50.37,0.0,1910,Stopped
LOOM4565,28.2,0.0,0,60.0,0.0,322,Stopped
LOOM4566,28.49,0.0,0,57.36,0.0,1260,Stopped
LOOM4567,32.09,0.0,0,57.53,0.0,1481,Stopped
LOOM4568,33.77,0.0,0,50.78,0.0,2457,Stopped
LOOM4569,32.83,0.0,0,55.98,0.0,2325,Stopped
LOOM4570,32.14,0.0,0,53.99,0.0,1287,Stopped
LOOM4571,34.96,0.0,0,50.87,0.0,416,Stopped
LOOM4572,32.78,0.0,0,53.18,0.0,880,Stopped
LOOM4573,33.24,0.0,0,54.48,0.0,1133,Stopped
LOOM4574,30.81,0.0,0,50.77,0.0,1255,Stopped
LOOM4575,31.29,0.0,0,54.25,0.0,380,Stopped
LOOM4576,31.58,0.0,0,57.64,0.0,1672,Stopped
LOOM4577,31.58,0.0,0,56.69,0.0,1149,Stopped
LOOM4578,33.04,0.0,0,57.33,0.0,1685,Stopped
LOOM4579,30.8,0.0,0,56.51,0.0,1570,Stopped
LOOM4580,31.83,0.0,0,51.47,0.0,64,Stopped
LOOM4581,33.18,0.0,0,57.12,0.0,1510,Stopped
LOOM4582,30.83,0.0,0,59.78,0.0,2400,Stopped
LOOM4583,30.62,0.0,0,55.27,0.0,277,Stopped
LOOM4584,29.93,0.0,0,51.64,0.0,953,Stopped
LOOM4585,32.84,0.0,0,50.04,0.0,739,Stopped
LOOM4586,32.02,0.0,0,51.86,0.0,1731,Stopped
